query_drug,similar_drug,similarity
DB00186,DB13872,0.6
DB00186,DB01511,0.5833333333333334
DB00186,DB00628,0.5490196078431373
DB00186,DB01545,0.5254237288135594
DB00186,DB14672,0.5
DB00186,DB14715,0.4838709677419355
DB00186,DB13837,0.4576271186440678
DB00186,DB14028,0.4423076923076923
DB00186,DB00231,0.43636363636363634
DB00187,DB00264,0.7045454545454546
DB00187,DB06987,0.6521739130434783
DB00187,DB00335,0.6521739130434783
DB00187,DB13777,0.6046511627906976
DB00187,DB01297,0.5957446808510638
DB00187,DB00195,0.5769230769230769
DB00187,DB09351,0.5769230769230769
DB00187,DB00612,0.5490196078431373
DB00187,DB09013,0.423728813559322
DB00187,DB00571,0.4230769230769231
DB00188,DB03424,0.41935483870967744
DB00188,DB08119,0.4
DB00188,DB04732,0.4
DB00188,DB08403,0.3939393939393939
DB00188,DB07749,0.390625
DB00188,DB02558,0.3870967741935484
DB00188,DB02128,0.3698630136986301
DB00188,DB02597,0.36764705882352944
DB00188,DB07571,0.36619718309859156
DB00188,DB04653,0.3561643835616438
DB00189,DB17706,0.1935483870967742
DB00189,DB11386,0.18518518518518517
DB00189,DB04837,0.17391304347826086
DB00189,DB03711,0.17142857142857143
DB00189,DB08529,0.17073170731707318
DB00189,DB03900,0.16666666666666666
DB00189,DB01919,0.16129032258064516
DB00189,DB00304,0.15873015873015872
DB00189,DB06830,0.15789473684210525
DB00189,DB07873,0.15789473684210525
DB00190,DB00968,0.6486486486486487
DB00190,DB01702,0.4594594594594595
DB00190,DB07979,0.45
DB00190,DB01235,0.43902439024390244
DB00190,DB00765,0.4146341463414634
DB00190,DB00988,0.39473684210526316
DB00190,DB00179,0.38461538461538464
DB00190,DB17036,0.34545454545454546
DB00190,DB12313,0.3404255319148936
DB00190,DB00841,0.32
DB00191,DB01556,0.6
DB00191,DB01365,0.5384615384615384
DB00191,DB02464,0.43478260869565216
DB00191,DB01576,0.4074074074074074
DB00191,DB00182,0.4074074074074074
DB00191,DB00765,0.40625
DB00191,DB04325,0.4
DB00191,DB04410,0.37037037037037035
DB00191,DB06728,0.36363636363636365
DB00191,DB00780,0.35714285714285715
DB00192,DB08827,0.28205128205128205
DB00192,DB00335,0.2807017543859649
DB00192,DB06987,0.2807017543859649
DB00192,DB00750,0.2777777777777778
DB00192,DB00934,0.2727272727272727
DB00192,DB07913,0.2653061224489796
DB00192,DB08332,0.2641509433962264
DB00192,DB07673,0.2608695652173913
DB00192,DB03536,0.2608695652173913
DB00192,DB04058,0.26
DB00193,DB05592,0.3584905660377358
DB00193,DB00285,0.35714285714285715
DB00193,DB12220,0.3181818181818182
DB00193,DB00514,0.31746031746031744
DB00193,DB03073,0.29411764705882354
DB00193,DB07874,0.2878787878787879
DB00193,DB13478,0.2786885245901639
DB00193,DB01357,0.2753623188405797
DB00193,DB00979,0.27419354838709675
DB00193,DB06512,0.265625
DB00194,DB03528,1.0
DB00194,DB00640,1.0
DB00194,DB03716,0.7954545454545454
DB00194,DB02753,0.75
DB00194,DB02282,0.7446808510638298
DB00194,DB07052,0.7142857142857143
DB00194,DB04441,0.6875
DB00194,DB01073,0.6875
DB00194,DB02896,0.6875
DB00194,DB02373,0.6862745098039216
DB00195,DB09351,1.0
DB00195,DB00264,0.6808510638297872
DB00195,DB00187,0.5769230769230769
DB00195,DB00612,0.5660377358490566
DB00195,DB13777,0.5531914893617021
DB00195,DB00335,0.5384615384615384
DB00195,DB06987,0.5384615384615384
DB00195,DB01297,0.49056603773584906
DB00195,DB00571,0.39285714285714285
DB00195,DB01580,0.38596491228070173
DB00196,DB00582,0.5849056603773585
DB00196,DB09040,0.5636363636363636
DB00196,DB11633,0.4057971014492754
DB00196,DB17758,0.3582089552238806
DB00196,DB13055,0.3333333333333333
DB00196,DB17757,0.3116883116883117
DB00196,DB04448,0.30952380952380953
DB00196,DB01217,0.3018867924528302
DB00196,DB06295,0.26744186046511625
DB00196,DB01263,0.2608695652173913
DB00197,DB08607,1.0
DB00197,DB09201,0.5555555555555556
DB00197,DB01132,0.4225352112676056
DB00197,DB15021,0.4189189189189189
DB00197,DB16028,0.410958904109589
DB00197,DB11721,0.410958904109589
DB00197,DB00412,0.40540540540540543
DB00197,DB12781,0.38461538461538464
DB00197,DB13111,0.38333333333333336
DB00197,DB00163,0.38028169014084506
DB00198,DB01086,0.28846153846153844
DB00198,DB07960,0.27692307692307694
DB00198,DB03991,0.25757575757575757
DB00198,DB00558,0.2571428571428571
DB00198,DB06906,0.2542372881355932
DB00198,DB03183,0.25396825396825395
DB00198,DB01023,0.2537313432835821
DB00198,DB00881,0.25
DB00198,DB06838,0.25
DB00198,DB12831,0.2463768115942029
DB00199,DB01211,0.922077922077922
DB00199,DB00207,0.7816091954022989
DB00199,DB00778,0.7634408602150538
DB00199,DB06587,0.58
DB00199,DB05946,0.5757575757575758
DB00199,DB13179,0.3584905660377358
DB00199,DB06145,0.3225806451612903
DB00199,DB01321,0.2878787878787879
DB00199,DB03199,0.26495726495726496
DB00199,DB04070,0.25842696629213485
DB00200,DB03614,0.9147286821705426
DB00200,DB00115,0.27411167512690354
DB00200,DB12617,0.16666666666666666
DB00200,DB04385,0.16058394160583941
DB00200,DB02030,0.15862068965517243
DB00200,DB04944,0.15827338129496402
DB00200,DB04546,0.15602836879432624
DB00200,DB03068,0.15441176470588236
DB00200,DB04757,0.15333333333333332
DB00200,DB02745,0.15328467153284672
DB00201,DB00806,0.5365853658536586
DB00201,DB01412,0.5294117647058824
DB00201,DB00651,0.525
DB00201,DB09273,0.5121951219512195
DB00201,DB00277,0.45714285714285713
DB00201,DB09092,0.4375
DB00201,DB13098,0.41509433962264153
DB00201,DB01223,0.4
DB00201,DB14132,0.3684210526315789
DB00201,DB14018,0.3684210526315789
DB00202,DB03128,0.6521739130434783
DB00202,DB00411,0.625
DB00202,DB03945,0.4444444444444444
DB00202,DB02425,0.41379310344827586
DB00202,DB02225,0.3695652173913043
DB00202,DB04178,0.3695652173913043
DB00202,DB04250,0.3548387096774194
DB00202,DB03827,0.3541666666666667
DB00202,DB00122,0.34782608695652173
DB00202,DB03690,0.3269230769230769
DB00203,DB08729,0.5466666666666666
DB00203,DB00862,0.5
DB00203,DB11902,0.4431818181818182
DB00203,DB06267,0.44086021505376344
DB00203,DB08304,0.2962962962962963
DB00203,DB07697,0.2564102564102564
DB00203,DB17117,0.25
DB00203,DB01623,0.24719101123595505
DB00203,DB08213,0.24444444444444444
DB00203,DB03583,0.2391304347826087
DB00204,DB04855,0.37681159420289856
DB00204,DB07114,0.35555555555555557
DB00204,DB04905,0.34
DB00204,DB06536,0.3333333333333333
DB00204,DB04924,0.32786885245901637
DB00204,DB00662,0.32786885245901637
DB00204,DB00489,0.3269230769230769
DB00204,DB08678,0.32608695652173914
DB00204,DB00308,0.3220338983050847
DB00204,DB06971,0.3157894736842105
DB00205,DB07577,0.7058823529411765
DB00205,DB07244,0.5319148936170213
DB00205,DB04655,0.42857142857142855
DB00205,DB06967,0.42857142857142855
DB00205,DB07174,0.3870967741935484
DB00205,DB06899,0.375
DB00205,DB07059,0.375
DB00205,DB08099,0.36923076923076925
DB00205,DB07113,0.34782608695652173
DB00205,DB08062,0.32558139534883723
DB00206,DB01089,0.8441558441558441
DB00206,DB01180,0.8048780487804879
DB00206,DB01392,0.5
DB00206,DB15949,0.3723404255319149
DB00206,DB04877,0.3253968253968254
DB00206,DB13875,0.2857142857142857
DB00206,DB00907,0.2808988764044944
DB00206,DB00767,0.27835051546391754
DB00206,DB12093,0.2727272727272727
DB00206,DB11915,0.27
DB00207,DB00199,0.7816091954022989
DB00207,DB01211,0.7386363636363636
DB00207,DB00778,0.69
DB00207,DB06587,0.5523809523809524
DB00207,DB05946,0.5480769230769231
DB00207,DB13179,0.34234234234234234
DB00207,DB06145,0.3
DB00207,DB01321,0.2773722627737226
DB00207,DB03199,0.2644628099173554
DB00207,DB04131,0.2564102564102564
DB00208,DB00758,0.42857142857142855
DB00208,DB06153,0.3018867924528302
DB00208,DB14844,0.2835820895522388
DB00208,DB16349,0.2608695652173913
DB00208,DB00920,0.2542372881355932
DB00208,DB00433,0.2459016393442623
DB00208,DB07308,0.24528301886792453
DB00208,DB07643,0.24285714285714285
DB00208,DB06941,0.2413793103448276
DB00208,DB12710,0.24074074074074073
DB00209,DB04843,0.5957446808510638
DB00209,DB00771,0.49019607843137253
DB00209,DB00986,0.4444444444444444
DB00209,DB00725,0.3888888888888889
DB00209,DB01409,0.3728813559322034
DB00209,DB19325,0.36923076923076925
DB00209,DB00332,0.3559322033898305
DB00209,DB12278,0.3448275862068966
DB00209,DB09023,0.33962264150943394
DB00209,DB00219,0.3064516129032258
DB00210,DB08262,0.3953488372093023
DB00210,DB02741,0.38181818181818183
DB00210,DB02258,0.3559322033898305
DB00210,DB03466,0.35
DB00210,DB02795,0.3404255319148936
DB00210,DB08397,0.2982456140350877
DB00210,DB08711,0.2777777777777778
DB00210,DB02130,0.2777777777777778
DB00210,DB02660,0.27692307692307694
DB00210,DB03975,0.2765957446808511
DB00211,DB00723,0.4888888888888889
DB00211,DB01465,0.375
DB00211,DB07276,0.3283582089552239
DB00211,DB12210,0.3235294117647059
DB00211,DB04924,0.3225806451612903
DB00211,DB08767,0.3191489361702128
DB00211,DB00788,0.3137254901960784
DB00211,DB02943,0.31343283582089554
DB00211,DB03073,0.3125
DB00211,DB06594,0.3103448275862069
DB00212,DB03395,0.5154639175257731
DB00212,DB12631,0.304
DB00212,DB08506,0.3023255813953488
DB00212,DB11720,0.30158730158730157
DB00212,DB06763,0.296
DB00212,DB08755,0.28846153846153844
DB00212,DB00014,0.2857142857142857
DB00212,DB08403,0.2840909090909091
DB00212,DB00731,0.2823529411764706
DB00212,DB01938,0.2808988764044944
DB00213,DB00338,0.5538461538461539
DB00213,DB00736,0.463768115942029
DB00213,DB01129,0.45714285714285713
DB00213,DB05351,0.45714285714285713
DB00213,DB00448,0.45714285714285713
DB00213,DB04910,0.323943661971831
DB00213,DB04130,0.27419354838709675
DB00213,DB06938,0.2696629213483146
DB00213,DB07919,0.2647058823529412
DB00213,DB02918,0.2638888888888889
DB00214,DB08513,0.3108108108108108
DB00214,DB08361,0.3026315789473684
DB00214,DB07997,0.2727272727272727
DB00214,DB15408,0.2702702702702703
DB00214,DB07313,0.2698412698412698
DB00214,DB00839,0.2698412698412698
DB00214,DB08301,0.2698412698412698
DB00214,DB07970,0.2692307692307692
DB00214,DB06321,0.26744186046511625
DB00214,DB06397,0.265625
DB00215,DB01175,1.0
DB00215,DB09000,0.2328767123287671
DB00215,DB01242,0.2318840579710145
DB00215,DB00458,0.22580645161290322
DB00215,DB01142,0.22388059701492538
DB00215,DB08996,0.2222222222222222
DB00215,DB05219,0.22058823529411764
DB00215,DB06971,0.21428571428571427
DB00215,DB06555,0.21428571428571427
DB00215,DB01106,0.2125
DB00216,DB00918,0.4411764705882353
DB00216,DB00952,0.42857142857142855
DB00216,DB00669,0.36231884057971014
DB00216,DB07458,0.35443037974683544
DB00216,DB07456,0.35443037974683544
DB00216,DB00315,0.35135135135135137
DB00216,DB08950,0.33783783783783783
DB00216,DB08213,0.31645569620253167
DB00216,DB13988,0.3026315789473684
DB00216,DB02449,0.2976190476190476
DB00217,DB08007,0.375
DB00217,DB06218,0.36363636363636365
DB00217,DB02481,0.35294117647058826
DB00217,DB01748,0.3488372093023256
DB00217,DB01577,0.34285714285714286
DB00217,DB01365,0.34285714285714286
DB00217,DB06984,0.32558139534883723
DB00217,DB03577,0.3170731707317073
DB00217,DB02044,0.3170731707317073
DB00217,DB02192,0.3125
DB00218,DB01044,0.7058823529411765
DB00218,DB09047,0.5443037974683544
DB00218,DB06771,0.4805194805194805
DB00218,DB14025,0.48
DB00218,DB06600,0.4430379746835443
DB00218,DB00537,0.43243243243243246
DB00218,DB00978,0.4230769230769231
DB00218,DB01208,0.4155844155844156
DB00218,DB11393,0.3974358974358974
DB00218,DB01137,0.3875
DB00219,DB01062,0.5714285714285714
DB00219,DB00383,0.5166666666666667
DB00219,DB00986,0.48214285714285715
DB00219,DB00505,0.4716981132075472
DB00219,DB19325,0.46875
DB00219,DB00940,0.42105263157894735
DB00219,DB09023,0.38181818181818183
DB00219,DB00387,0.3508771929824561
DB00219,DB00942,0.3508771929824561
DB00219,DB00376,0.3508771929824561
DB00221,DB06707,0.5277777777777778
DB00221,DB01064,0.5128205128205128
DB00221,DB01366,0.46938775510204084
DB00221,DB00668,0.46153846153846156
DB00221,DB00368,0.42105263157894735
DB00221,DB06262,0.4146341463414634
DB00221,DB00179,0.39473684210526316
DB00221,DB06814,0.36363636363636365
DB00221,DB13559,0.34782608695652173
DB00221,DB01102,0.3333333333333333
DB00222,DB01067,0.47368421052631576
DB00222,DB01016,0.4268292682926829
DB00222,DB01251,0.38202247191011235
DB00222,DB00414,0.37681159420289856
DB00222,DB01289,0.36585365853658536
DB00222,DB12836,0.36470588235294116
DB00222,DB01124,0.3333333333333333
DB00222,DB00672,0.3188405797101449
DB00222,DB01120,0.3150684931506849
DB00222,DB08155,0.3088235294117647
DB00223,DB00663,1.0
DB00223,DB00596,0.847457627118644
DB00223,DB13867,0.7619047619047619
DB00223,DB01234,0.7142857142857143
DB00223,DB00443,0.7142857142857143
DB00223,DB00591,0.6617647058823529
DB00223,DB09095,0.6212121212121212
DB00223,DB01384,0.6119402985074627
DB00223,DB00620,0.6060606060606061
DB00223,DB11750,0.6029411764705882
DB00226,DB01170,0.2682926829268293
DB00226,DB02751,0.24324324324324326
DB00226,DB07887,0.24074074074074073
DB00226,DB00996,0.23809523809523808
DB00226,DB07071,0.23214285714285715
DB00226,DB07077,0.2037037037037037
DB00226,DB08475,0.2033898305084746
DB00226,DB08548,0.2033898305084746
DB00226,DB01031,0.2
DB00226,DB04489,0.1836734693877551
DB00227,DB06693,0.7727272727272727
DB00227,DB00641,0.7424242424242424
DB00227,DB03785,0.6197183098591549
DB00227,DB00175,0.5466666666666666
DB00227,DB08224,0.5294117647058824
DB00227,DB03932,0.5274725274725275
DB00227,DB07703,0.2597402597402597
DB00227,DB01321,0.224
DB00227,DB01083,0.21978021978021978
DB00227,DB12279,0.21505376344086022
DB00228,DB00753,0.391304347826087
DB00228,DB01028,0.34782608695652173
DB00228,DB01189,0.30434782608695654
DB00228,DB01159,0.2857142857142857
DB00228,DB01236,0.19230769230769232
DB00228,DB03226,0.13636363636363635
DB00228,DB08809,0.13043478260869565
DB00228,DB08478,0.11627906976744186
DB00228,DB06731,0.11363636363636363
DB00228,DB07870,0.11320754716981132
DB00229,DB00267,0.5806451612903226
DB00229,DB00923,0.5795454545454546
DB00229,DB01326,0.5111111111111111
DB00229,DB01328,0.5
DB00229,DB01212,0.49
DB00229,DB01327,0.4891304347826087
DB00229,DB01416,0.43617021276595747
DB00229,DB00430,0.42990654205607476
DB00229,DB01329,0.42990654205607476
DB00229,DB00493,0.422680412371134
DB00230,DB03750,0.5
DB00230,DB00149,0.42857142857142855
DB00230,DB12105,0.38235294117647056
DB00230,DB12098,0.3611111111111111
DB00230,DB08891,0.3611111111111111
DB00230,DB00181,0.3611111111111111
DB00230,DB00128,0.35714285714285715
DB00230,DB03229,0.35714285714285715
DB00230,DB02655,0.35714285714285715
DB00230,DB03993,0.35714285714285715
DB00231,DB13872,0.7608695652173914
DB00231,DB01489,0.6481481481481481
DB00231,DB00842,0.5918367346938775
DB00231,DB00829,0.5918367346938775
DB00231,DB13837,0.5263157894736842
DB00231,DB01594,0.4918032786885246
DB00231,DB13437,0.49019607843137253
DB00231,DB00628,0.48148148148148145
DB00231,DB01588,0.47368421052631576
DB00231,DB14672,0.46551724137931033
DB00232,DB01324,0.6851851851851852
DB00232,DB08645,0.49056603773584906
DB00232,DB01021,0.49056603773584906
DB00232,DB01325,0.4444444444444444
DB00232,DB00880,0.4423076923076923
DB00232,DB00999,0.4423076923076923
DB00232,DB00606,0.41935483870967744
DB00232,DB00524,0.38095238095238093
DB00232,DB00562,0.3484848484848485
DB00232,DB00436,0.31343283582089554
DB00233,DB00244,0.6923076923076923
DB00233,DB02839,0.6153846153846154
DB00233,DB00936,0.48148148148148145
DB00233,DB03644,0.4666666666666667
DB00233,DB01672,0.4482758620689655
DB00233,DB02362,0.4444444444444444
DB00233,DB04598,0.4375
DB00233,DB02054,0.43333333333333335
DB00233,DB04641,0.42424242424242425
DB00233,DB02749,0.4166666666666667
DB00234,DB12395,1.0
DB00234,DB09185,0.5714285714285714
DB00234,DB09196,0.3064516129032258
DB00234,DB09186,0.2982456140350877
DB00234,DB00830,0.2830188679245283
DB00234,DB00289,0.27586206896551724
DB00234,DB11587,0.2641509433962264
DB00234,DB06751,0.25
DB00234,DB00292,0.25
DB00234,DB04884,0.24193548387096775
DB00235,DB01427,0.3333333333333333
DB00235,DB12912,0.3090909090909091
DB00235,DB01685,0.3076923076923077
DB00235,DB11962,0.288135593220339
DB00235,DB08883,0.288135593220339
DB00235,DB03074,0.28
DB00235,DB08705,0.27586206896551724
DB00235,DB17043,0.2692307692307692
DB00235,DB07829,0.2653061224489796
DB00235,DB11873,0.26229508196721313
DB00237,DB00312,0.7142857142857143
DB00237,DB00306,0.6451612903225806
DB00237,DB00599,0.5151515151515151
DB00237,DB01483,0.48148148148148145
DB00237,DB00418,0.4722222222222222
DB00237,DB01351,0.45454545454545453
DB00237,DB01352,0.45454545454545453
DB00237,DB01353,0.3939393939393939
DB00237,DB01174,0.37142857142857144
DB00237,DB00241,0.35135135135135137
DB00239,DB01110,0.5
DB00239,DB07705,0.4032258064516129
DB00239,DB01127,0.4032258064516129
DB00239,DB08943,0.390625
DB00239,DB01007,0.3880597014925373
DB00239,DB02617,0.36363636363636365
DB00239,DB06820,0.359375
DB00239,DB01153,0.3561643835616438
DB00239,DB13269,0.32653061224489793
DB00239,DB04581,0.3018867924528302
DB00240,DB01384,0.6029411764705882
DB00240,DB00443,0.5138888888888888
DB00240,DB01234,0.5138888888888888
DB00240,DB09383,0.5070422535211268
DB00240,DB00860,0.49295774647887325
DB00240,DB00896,0.4861111111111111
DB00240,DB00663,0.47297297297297297
DB00240,DB00223,0.47297297297297297
DB00240,DB15114,0.4657534246575342
DB00240,DB00959,0.4594594594594595
DB00241,DB01352,0.5757575757575758
DB00241,DB00306,0.5277777777777778
DB00241,DB00418,0.5
DB00241,DB01351,0.4444444444444444
DB00241,DB01483,0.41935483870967744
DB00241,DB01154,0.38095238095238093
DB00241,DB01353,0.35135135135135137
DB00241,DB00237,0.35135135135135137
DB00241,DB00312,0.3333333333333333
DB00241,DB00474,0.32653061224489793
DB00242,DB02947,0.76
DB00242,DB02103,0.6538461538461539
DB00242,DB00631,0.6181818181818182
DB00242,DB03735,0.5740740740740741
DB00242,DB01262,0.5660377358490566
DB00242,DB07170,0.5636363636363636
DB00242,DB04441,0.4827586206896552
DB00242,DB01073,0.4827586206896552
DB00242,DB02594,0.48214285714285715
DB00242,DB03222,0.4696969696969697
DB00243,DB12092,0.49206349206349204
DB00243,DB13766,0.47692307692307695
DB00243,DB00423,0.44642857142857145
DB00243,DB00874,0.4339622641509434
DB00243,DB14067,0.4027777777777778
DB00243,DB07573,0.3968253968253968
DB00243,DB01136,0.3472222222222222
DB00243,DB06191,0.34615384615384615
DB00243,DB00281,0.3448275862068966
DB00243,DB01056,0.3157894736842105
DB00244,DB00233,0.6923076923076923
DB00244,DB01250,0.5517241379310345
DB00244,DB00936,0.48148148148148145
DB00244,DB03644,0.4666666666666667
DB00244,DB02839,0.4482758620689655
DB00244,DB02362,0.4444444444444444
DB00244,DB02054,0.43333333333333335
DB00244,DB00861,0.43243243243243246
DB00244,DB04641,0.42424242424242425
DB00244,DB02749,0.4166666666666667
DB00245,DB01146,0.6285714285714286
DB00245,DB11181,0.5609756097560976
DB00245,DB02161,0.5609756097560976
DB00245,DB00424,0.5227272727272727
DB00245,DB00572,0.5227272727272727
DB00245,DB11699,0.40816326530612246
DB00245,DB07917,0.39622641509433965
DB00245,DB11785,0.3584905660377358
DB00245,DB07243,0.34545454545454546
DB00245,DB00907,0.33962264150943394
