0,1
c50143026,[O-]S(=O)(=O)OC1OC(C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O)C(=O)N(CC(=O)NC1CCCCC1)Cc1ccccc1
c50143027,COC1OC(C)C(OCC=C)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O
c50143314,Clc1ccc(cn1)[C@H]1C[C@@H]2CC[C@H]1N2
c50144519,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)OC[C@@H]1O[C@H](OCCNC(=O)CN(Cc2ccccc2)C(=O)CO[C@@H]2[C@H](OS([O-])(=O)=O)O[C@H](COS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]2OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@@H]1OS([O-])(=O)=O
c50144520,[O-]S(=O)(=O)OC1OC(C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O)C(=O)N(Cc1ccccc1)C(C(=O)NC1CCCCC1)c1ccccc1
c50144521,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CO[C@H]1O[C@@H](COCC(=O)N(CC(=O)NC2CCCCC2)[C@H]2CC[C@@H](CC2)N(CC(=O)NC2CCCCC2)C(=O)COC[C@@H]2O[C@H](OC)[C@H](OS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@@H]2OS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O
c50144522,[Na+].[Na+].[Na+].[Na+].CC(=O)N(CC(=O)NCCO[C@H]1O[C@@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O)Cc1ccccc1
c50144523,[O-]S(=O)(=O)OCCN(CC(=O)NC1CCCCC1)C(=O)C1OC(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O
c50144524,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)(CC(=O)N(CCO[C@H]1O[C@@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O)CC(=O)NC1CCCCC1)CC(=O)N(CCO[C@H]1O[C@@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O)CC(=O)NC1CCCCC1
c50144525,[O-]S(=O)(=O)OC1OC(C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O)C(=O)N(CC(=O)NCc1ccccc1)Cc1ccccc1
c50144526,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CO[C@H]1O[C@@H](COCC(=O)N(CC(=O)NCCO[C@H]2O[C@@H](COS([O-])(=O)=O)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]2OS([O-])(=O)=O)Cc2ccccc2)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O
c50144527,[Na+].[Na+].[Na+].CO[C@H]1O[C@@H](COCC(=O)N(CC(=O)NC2CCCCC2)Cc2ccccc2)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O
c50144528,[Na+].[Na+].[Na+].[Na+].CO[C@H]1O[C@@H](COCC(=O)N(CCS([O-])(=O)=O)CC(=O)NC2CCCCC2)[C@@H](OS([O-])(=O)=O)[C@H](OS([O-])(=O)=O)[C@H]1OS([O-])(=O)=O
c50144529,OC1C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)OC1C(=O)N(CC(=O)NC1CCCCC1)Cc1ccccc1
c50144871,CC(C)C[C@@H]1NC(=O)[C@@H]2CSSSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC(O)=O)NC(=O)[C@H](CSSSSC[C@H](NNC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc4c[nH]cn4)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N2)NC(=O)[C@H](CSSSSC[C@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSSSSC[C@H](NC(=O)[C@H](Cc4ccc(O)cc4)NC3=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC1=O)C(C)C)[C@@H](C)O
c50144878,C[C@@H]1NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(=O)NC(NC(=O)C(=O)[C@@H](Cc2ccccc2)NC1=O)C(=O)NN[C@H](Cc1ccc(O)cc1)C(=O)C(N)=O)NC(=O)[C@@H](N)Cc1ccc(O)cc1
c50144882,CSCC[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]2CSSSSC[C@@H]3NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]4CSSSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CSSSSC[C@H](NC(=O)[C@@H]5CCCN5C(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]([C@@H](C)O)C(O)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(O)=O)NC(=O)[C@H](CSSSSC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N4)NC3=O)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSSSC[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CCCN=C(N)N)NC1=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N2)C(C)C)[C@@H](C)O
c50144883,C[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CSSSSC[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC1=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)C(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NN
c50144963,COCCOc1cc2c(ncnc2cc1OC)-n1nc(nc1N)-c1ccccn1
c50145045,COc1c(OCc2ccccc2)c(C(C)=O)c(OC)c2ccoc12
c50145046,COc1c(C(C)=O)c(OCc2ccc(COc3cc4occc4c(OC)c3C(C)=O)cc2)cc2occc12
c50145047,COc1c(O)c(C(=O)\C=C\c2cc(Br)cs2)c(OC)c2ccoc12
c50145048,COc1c(O)c(C(=O)\C=C\c2cccc(O)c2)c(OC)c2ccoc12
c50145049,COc1c(C(C)=O)c(OCCCCCCOc2c(OC)c3occc3c(OC)c2C(C)=O)c(OC)c2occc12
c50145050,COc1c(O)c(C(=O)\C=C\c2ccccc2)c(OC)c2ccoc12
c50145051,COc1c(C(C)=O)c(OCCOCCOc2c(OC)c3occc3c(OC)c2C(C)=O)c(OC)c2occc12
c50145052,COc1c(C(C)=O)c(OCCCCOc2c(OC)c3occc3c(OC)c2C(C)=O)c(OC)c2occc12
c50145053,COc1c(O)c(C(=O)CCc2ccccc2)c(OC)c2ccoc12
c50145054,COc1cccc(\C=C\C(=O)c2c(O)c(OC)c3occc3c2OC)c1
c50145055,COc1c(Oc2cc(C)c(Oc3c(OC)c4occc4c(OC)c3C(C)=O)c(C)c2)c(C(C)=O)c(OC)c2ccoc12
c50145056,COc1c(C(C)=O)c(OCCCCCOc2c(OC)c3occc3c(OC)c2C(C)=O)c(OC)c2occc12
c50145057,COc1c(C(C)=O)c(O)cc2occc12
c50145058,COc1c(C(=O)\C=C\c2ccccc2)c(O)cc2occc12
c50145059,COc1c(O)c(C(=O)\C=C\c2ccc(C)cc2)c(OC)c2ccoc12
c50145060,COc1c(O)c(C(C)=NN=C(C)c2c(O)c(OC)c3occc3c2OC)c(OC)c2ccoc12
c50145061,COc1c(Oc2cc(C)c(Oc3c(OC)c4occc4c(OC)c3C(C)=O)cc2C)c(C(C)=O)c(OC)c2ccoc12
c50145062,COC(=O)C12O[C@@H]1C(=C)C[C@@]1(O)[C@@H]3CC[C@@]4(C)[C@@H]5C=CC(=O)OC[C@]5(C(C)OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4[C@@]3(C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@]21C
c50145063,COc1c(OCc2ccc(COc3c(OC)c4occc4c(OC)c3C(C)O)cc2)c(C(C)O)c(OC)c2occc12
c50145064,COc1c(O)c(C(=O)\C=C\c2cccs2)c(OC)c2ccoc12
c50145065,COc1c(Oc2ccc(Oc3c(OC)c4occc4c(OC)c3C(C)=O)c(C)c2C)c(C(C)=O)c(OC)c2ccoc12
c50145066,COc1c(O)c(C(C)=O)c(OC)c2ccoc12
c50145067,COc1c(C(C)=O)c(OCCCCCCCOc2c(OC)c3occc3c(OC)c2C(C)=O)c(OC)c2occc12
c50145068,COc1c(OCc2ccc(COc3c(OC)c4occc4c(OC)c3C(C)=O)c(c2)C(O)=O)c(C(C)=O)c(OC)c2ccoc12
c50145069,COc1c2OCCc2c(OC)c(C(=O)CCc2ccccc2)c1O
c50145070,COc1c(OCc2ccc(COc3c(OC)c4occc4c(OC)c3C(C)=O)cc2)c(C(C)=O)c(OC)c2ccoc12
c50145605,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
c50145767,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCNC(=O)c1c(cccc1-c1c2ccc(O)cc2oc2cc(=O)ccc12)C(=O)ON1C(=O)CCC1=O)C(O)=O
c50145768,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(O)=O
c50145770,C[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(O)=O
c50145772,C[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C(C)CCCNC(=O)c1c(cccc1-c1c2ccc(O)cc2oc2cc(=O)ccc12)C(=O)ON1C(=O)CCC1=O)C(O)=O
c50145918,CN1CCCN(Cc2ccc(CN)cc2)CC1
c50145919,CN1CCCN(CC1)c1ccc(CO)cc1
c50145921,O=C(N1CCNCC1)N1CCCCCC1
c50145925,Nc1cc(ncn1)C(F)(F)F
c50145927,CN1CCNCC(Cc2ccc3ncccc3c2)C1
c50145928,CN1CCCN(Cc2ccc3ncccc3c2)CC1
c50145929,CN1CCCN(Cc2ccc3ccccc3c2)CC1
c50145930,CN1CCCN(Cc2ccc(cc2)-c2ccccc2)CC1
c50145931,CN1CCN(CC1)c1ccc(cc1)-c1ccc(CN2CCCN(C)CC2)cc1
c50145934,COC(=O)c1ccc(cc1)-c1ccc(CN2CCCN(C)CC2)cc1
c50145939,COc1ccc(cc1)-c1ccc(CN2CCCN(C)CC2)cc1
c50145940,CN1CCCN(Cc2ccc(cc2)-c2ccc(cc2)C(F)(F)F)CC1
c50145942,CN1CCCN(Cc2ccc(cc2)-c2ccc(cc2)C(=O)N2CCCN(C)CC2)CC1
c50145943,CN1CCCN(Cc2ccc(cc2)-c2ccc(CN3CCCN(C)CC3)cc2)CC1
c50145944,CN1CCCN(Cc2ccc(cc2)-c2ccc(CN3CCCN(C)CC3)cc2C#N)CC1
c50145945,CN1CCCN(Cc2ccc(cc2)-c2ccc(CN3CCCN(C)CC3)c(F)c2F)CC1
c50145946,CN1CCCN(Cc2ccc(c(F)c2)-c2ccc(CN3CCCN(C)CC3)cc2C#N)CC1
c50145947,CN1CCCN(Cc2ccc(cc2)-c2ccc(CN3CCCN(C)CC3)c(Cl)c2)CC1
c50145989,CN1CCCN(Cc2ccc(cc2)-c2ccc(CN3CCCN(C)CC3)cc2F)CC1
c50146003,CN1CCCN(Cc2ccc(cc2)-c2cc(F)c(CN3CCCN(C)CC3)c(F)c2)CC1
c50146127,C=CCOCCCc1cnc[nH]1
c50146128,C#CCOCCCc1cnc[nH]1
c50146129,CCCCCCOCCCc1cnc[nH]1
c50146132,COCCCc1cnc[nH]1
c50146133,CCOCCCc1cnc[nH]1
c50146134,C(OCc1cnc[nH]1)C1CCCCC1
c50146135,CCCCCOCCCc1cnc[nH]1
c50146136,C#CCCCOCCCc1cnc[nH]1
c50146137,CC(C)(C)OCCCc1cnc[nH]1
c50146138,C(COCCCc1cnc[nH]1)CC1CCCCC1
c50146145,C(COCCC1CCCCC1)Cc1cnc[nH]1
c50146146,CCCCCCCOCCCc1cnc[nH]1
c50146147,C(COCCCc1cnc[nH]1)CC1CCCC1
c50146149,CCCOCCCc1cnc[nH]1
c50146592,NCCCCCCCNC(=N)c1ccc(OCCCCCCCCOc2ccc(cc2)C(=N)NCCCCCCCN)cc1
c50146593,NCCCCCCCNC(=N)c1ccc(OCCCCCCCOc2ccc(cc2)C(=N)NCCCCCCCN)cc1
c50146594,C(CCCOc1ccc(cc1)C1=NCCN1)CCCOc1ccc(cc1)C1=NCCN1
c50146595,NCCCCCNC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)NCCCCCN)cc1
c50146596,CNC(=O)NC(=N)c1ccc(OCCCCCCCOc2ccc(cc2)C(=N)NC(=O)NC)cc1
c50146598,CNc1ccccc1C(=O)NCCn1ccc(=O)[nH]c1=O
c50147620,CCn1cc(-c2cccc(c2)C(F)(F)F)c2sc(cc2c1=O)C(=N)NC1CCS(=O)(=O)CC1
c50148270,CCCOc1ccn2c(cc(-c3ccccc3S(C)(=O)=O)c2c1)C(C)=O
c50148271,CCCOc1ccn2c(cc(-c3cccc(OC)c3)c2c1)C(C)=O
c50148348,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O
c50148478,COc1ccc(Oc2cc3n(C)c(=O)n(C)c3cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)cc1
c50148549,COc1cc2n(C)c(=O)n(C)c2cc1NS(=O)(=O)c1ccc(Br)cc1C
c50148550,CC(=O)c1cccc(NC(=O)c2c(C)c(C)sc2-n2cnnn2)c1
c50148551,CCOc1ccc(cc1NC(=O)\C=C\C(O)=O)C(C)=O
c50148552,CCOc1ccc(cc1NC(=O)c1cccc(c1)C(O)=O)C(C)=O
c50148553,CCOc1ccc(cc1NC(=O)c1cccc(c1)C(=O)OC)C(C)=O
c50148554,CCOc1ccc(cc1NC(=O)c1cc(cc(c1)-c1ccoc1)C(O)=O)C(C)=O
c50148555,CCOc1ccc(cc1NC(=O)c1cc(COC)cc(c1)C(O)=O)C(C)=O
c50148556,CCOc1ccc(cc1NC(=O)c1cc(COC2CCCCO2)cc(c1)C(O)=O)C(C)=O
c50148557,CCOc1ccc(cc1C(=O)Nc1cccc(c1)C(O)=O)C(C)=O
c50148558,CCOc1ccc(cc1NC(=O)c1cccc(c1)C(O)=O)C(=O)NC
c50148598,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@@H]([C@@H](O)[C@H]4O)C(=O)NC4CC4)c3n2)CC1
c50148603,CC(=O)NCCCCn1c2CCNC(=O)c2c2ccccc12
c50148604,COC(=O)CC1N=C(c2cc(OC)ccc2-n2c(C)nnc12)c1cccc2[nH]ccc12
c50148605,COC(=O)[C@H](C)[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc12
c50148732,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C
c50148733,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
c50148911,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O
c50149201,Nc1ccc2c(c1)c(-c1ccccc1)n(CCCCCCc1cnnn1CCNc1c3CCCCc3nc3ccccc13)c1cc(=[NH2+])ccc21
c50149218,OC(=O)c1cc2ccccc2s1
c50149231,COC(=O)[C@@H]1CCCCN1C(=O)C(=O)c1cc(OC)c(OC)c(OC)c1
c50149238,Oc1ccc(cc1)-c1ccccc1
c50149241,Oc1ccc(cc1)-c1cccc(CC#N)c1
c50149275,OC(=O)C(=O)c1cn(Cc2ccccc2)c2ccc(cc12)-c1ccc(OC(F)(F)F)cc1
c50149285,OC(=O)c1cccc(c1)-c1ccc(\C=C2\SC(=N)N(C2=O)c2ccc(F)cc2)o1
c50149286,Cc1ccc(NC(=O)CN2C(=O)S\C(=C/c3ccc(o3)-c3cc(ccc3C)C(O)=O)C2=O)cc1
c50149287,Oc1c(Br)cc(cc1\C=C\c1ccc2cccc(O)c2n1)[N+]([O-])=O
c50149288,COc1ccc(cc1CSc1nnc(N)s1)[N+]([O-])=O
c50150060,Cc1cc(=O)n(C)c2cc(NS(C)(=O)=O)ccc12
c50150068,CNC(=O)c1cc(OCC(=O)Nc2ccccc2)ccc1OC1CCOCC1
c50150069,CCCCc1c(C)nc2nc(SCc3nc4n(CCCC)c(=O)[nH]c(=O)c4n3CC)nn2c1C
c50150484,CCCCCCCC\C=C/CCCCCCCC(O)=O
c50150585,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C(O)=O)C(C)C)C(C)(C)SC)C(C)(C)c1ccccc1
c50150589,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C(O)=O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
c50150754,CCn1cnc2n(Cc3ccc(Cl)cc3)c(=O)[nH]c(=O)c12
c50150766,CCn1nnc(n1)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)nc(N[C@H](CO)Cc3ccccc3)nc12
c50150818,CCCOc1cc(OCCCCN(C)C)cc(Oc2cc3n(C)c(=O)n(C)c3cc2NS(=O)(=O)c2ccc(OC)c(OC)c2)c1
c50150909,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(c2)C(O)=O)c1C
c50150938,CC(=O)c1c(C)[nH]c(C(=O)Nc2cc(ccc2C)-c2nnco2)c1C
c50151212,F[B-]1(F)n2c(ccc2-c2cccs2)C=C2C=CC(CCC(=O)NCCCCCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)=[N+]12
c50151213,C[N+]1=C(CCC(=O)NCCCCCC(=O)NCCCCN2CCN(CC(=O)N3c4ccccc4C(=O)Nc4cccnc34)CC2)C=C\C1=C\c1ccc(-c2cccs2)n1[BH-](F)F
c50151214,F[B-]1(F)n2c(ccc2-c2cccs2)C=C2C=CC(CCC(=O)NCCOCCOCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)=[N+]12
c50151215,CCN(CC)c1ccc2c(-c3ccc(cc3S([O-])(=O)=O)S(=O)(=O)N(C)CCCCCC(=O)NCCOCCOCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)c3ccc(cc3oc2c1)=[N+](CC)CC
c50151216,F[B-]1(F)n2c(ccc2-c2cccs2)C=C2C=CC(CCC(=O)NCCCCCC(=O)NCCCCCC(=O)NCCCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)=[N+]12
c50151218,F[B-]1(F)n2c(ccc2-c2cccs2)C=C2C=CC(CCC(=O)NCCOCCOCCOCCOCCOCCOCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)=[N+]12
c50151219,CCN1\C(=C\C=C\C2N(CCCCCC(=O)NCCOCCOCCN3CCN(CC(=O)N4c5ccccc5C(=O)Nc5cccnc45)CC3)c3ccc(cc3C2(C)C)S([O-])(=O)=O)C(C)(C)c2cc(ccc12)S([O-])(=O)=O
c50151661,COc1ccc2CCCN(CCCNC(=O)c3cccc4NC(=O)[C@@H](C)Nc34)c2c1
c50151662,C[C@@H](Cn1c(CCc2ccccc2)nc2cc(ccc12)-c1c(C)noc1C)N1CCOCC1
c50151663,CCC(=O)N1CCOc2c(C1)cc(cc2OC[C@H]1CCCN(C)C1)-c1ccc(OC)c(OC)c1
c50151925,CCCCS(=O)(=O)Nc1ccc2N(CC)C(=O)c3cccc1c23
c50151927,CCN1C(=O)c2cccc3c(NS(=O)(=O)C4CCCCC4)ccc1c23
c50152105,CCOC(=O)C(\C)=C\[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)(C)c1ccccc1)C(C)(C)C
c50152118,CC(C)[C@@H](\C=C(/C)C(O)=O)N(C)C(=O)[C@@H](NC(=O)[C@@H](N(C)CCO)C(C)(C)c1ccccc1)C(C)(C)C
c50152123,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C(O)=O)C(C)C)C(C)(C)C)C(C)(C)c1ccc(OC)cc1
c50152133,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](C[C@@H](C)C(O)=O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
c50152135,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](\C=C(/C)C(O)=O)C(C)C)C(C)(C)C)C(C)(C)C1CCCCC1
c50152453,CCOCCOc1cccc2ccc(N)nc12
c50152850,CCCCCCCCCCCCCCCC(O)=O
c50153259,Cc1cccc(NC(=O)CN2CCN(CC2)c2ccccc2C#N)c1
c50153520,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O
c50153521,COc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(O)=O
c50153522,CC(C)C[C@H](NC(=O)Cc1ccc(C(O)=O)c(OCCF)c1)c1ccccc1N1CCCCC1
c50153713,ON(CCCP(O)(O)=O)C=O
c50154221,OC(=O)c1cc(ccc1Cl)N=NCc1ccc(o1)-c1ccc(Cl)c(c1)C(O)=O
c50154222,NC(=N)N=C(N)Nc1ccc(Cl)cc1C(=O)c1ccccc1
c50154223,NC(=N)N=C(N)Nc1cccc(Cl)c1Cl
c50154224,Cc1c(NS(=O)(=O)c2ccc(NC(=O)CCC(O)=O)cc2)c(=O)n(-c2ccccc2)n1C
c50154225,CC(C)(C)NC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)C(O)=O
c50154226,Cc1cc(C)c(N2C(=O)c3ccc(cc3C2=O)C(=O)Nc2cc(cc(c2)C(O)=O)C(O)=O)c(C)c1
c50154582,Nc1ccc2cc(ccc2n1)C1OCCCO1
c50154583,Cc1ccc2nc(N)ccc2c1
c50154585,Nc1ncc2ccccc2n1
c50154586,CC1(C)COC(OC1)c1ccc2nc(N)ccc2c1
c50154587,Nc1ccc2cc(ccc2n1)C1OCCO1
c50154590,COc1ccc2nc(N)ccc2c1
c50154591,Nc1ccc2cc(Br)ccc2n1
c50155520,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccc(Cl)cc1
c50155848,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(F)cc4)ccc1c23
c50155853,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(F)cc4F)ccc1c23
c50155861,CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)NCCCN1CCN(C)CC1
c50155874,CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)Nc1ccccc1C(O)=O
c50155881,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Cl)ccc4OC)ccc1c23
c50155882,CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)Nc1ccc(F)cc1
c50155883,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23
c50155887,CCCNS(=O)(=O)c1ccc2N(CC)C(=O)c3cccc1c23
c50155892,CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)NCCCCNC(=O)OC(C)(C)C
c50155893,CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCNC(=S)Nc1ccc(c(c1)C(O)=O)-c1c2ccc(O)cc2oc2cc(=O)ccc12)C(N)=O
c50155931,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCNC(=S)Nc1ccc(c(c1)C(O)=O)-c1c2ccc(O)cc2oc2cc(=O)ccc12)C(N)=O
c50155932,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCNC(=S)Nc1ccc(c(c1)C(O)=O)-c1c2ccc(O)cc2oc2cc(=O)ccc12)C(N)=O
c50155936,CCN1C(=O)c2cccc3c(ccc1c23)S(=O)(=O)NC1CCCCC1
